CARRIER,DEP_TIME,DEST,FL_DATE,FL_NUM,ORIGIN,TAIL_NUM,Flight Status
DH,1715,EWR,1/30/2004,7302,IAD,N684BR,ontime
DH,1242,EWR,1/30/2004,7303,IAD,N684BR,delayed
DH,2116,EWR,1/30/2004,7304,IAD,N682BR,ontime
DH,623,EWR,1/30/2004,7305,IAD,N311UE,ontime
DH,1426,EWR,1/30/2004,7307,IAD,N332UE,ontime
RU,1255,EWR,1/30/2004,2692,IAD,N16502,ontime
RU,2056,EWR,1/30/2004,2879,DCA,N14943,ontime
RU,1657,EWR,1/30/2004,2497,IAD,N21537,delayed
RU,1856,EWR,1/30/2004,2385,IAD,N12567,delayed
RU,643,EWR,1/30/2004,2761,DCA,N13989,ontime
RU,1359,EWR,1/30/2004,2216,DCA,N14952,delayed
RU,1601,EWR,1/30/2004,2261,DCA,N13979,delayed
RU,1630,EWR,1/30/2004,2181,DCA,N48901,ontime
RU,858,EWR,1/30/2004,2582,DCA,N18557,ontime
RU,1456,EWR,1/30/2004,2156,IAD,N21144,delayed
RU,659,EWR,1/30/2004,2855,IAD,N11121,delayed
OH,1505,JFK,1/31/2004,5935,BWI,N959CA,ontime
DH,1633,JFK,1/31/2004,6155,DCA,N419FJ,ontime
DH,1243,LGA,1/31/2004,7208,IAD,N627BR,ontime
DH,1711,LGA,1/31/2004,7215,IAD,N663BR,ontime
DH,2117,LGA,1/31/2004,7684,IAD,N673BR,ontime
DH,931,JFK,1/31/2004,7800,IAD,N655BR,delayed
DH,1238,JFK,1/31/2004,7806,IAD,N679BR,ontime
DH,1639,JFK,1/31/2004,7810,IAD,N316UE,ontime
DH,1706,JFK,1/31/2004,7812,IAD,N314UE,ontime
DH,2115,JFK,1/31/2004,7814,IAD,N656BR,ontime
DH,1750,JFK,1/31/2004,7818,IAD,N320UE,ontime
DL,1500,JFK,1/31/2004,746,DCA,N934DL,ontime
DL,727,LGA,1/31/2004,1742,DCA,N223DZ,ontime
DL,840,LGA,1/31/2004,1744,DCA,N232DZ,delayed
DL,1030,LGA,1/31/2004,1748,DCA,N225DL,ontime
DL,1231,LGA,1/31/2004,1752,DCA,N232DZ,ontime
DL,1429,LGA,1/31/2004,1756,DCA,N225DL,ontime
DL,1629,LGA,1/31/2004,1760,DCA,N232DZ,ontime
DL,1829,LGA,1/31/2004,1764,DCA,N225DL,ontime
DL,2026,LGA,1/31/2004,1768,DCA,N232DZ,ontime
MQ,1514,JFK,1/31/2004,4752,DCA,N709MQ,ontime
MQ,613,JFK,1/31/2004,4760,DCA,N733MQ,ontime
MQ,1819,JFK,1/31/2004,4784,DCA,N841MQ,ontime
MQ,904,LGA,1/31/2004,4956,DCA,N731MQ,ontime
MQ,1254,LGA,1/31/2004,4964,DCA,N710MQ,ontime
UA,847,LGA,1/31/2004,846,IAD,N592UA,ontime
US,706,LGA,1/31/2004,2160,DCA,N725UW,ontime
US,857,LGA,1/31/2004,2164,DCA,N741UW,ontime
US,1058,LGA,1/31/2004,2168,DCA,N725UW,ontime
US,1256,LGA,1/31/2004,2172,DCA,N741UW,ontime
US,1457,LGA,1/31/2004,2176,DCA,N725UW,ontime
US,1655,LGA,1/31/2004,2180,DCA,N741UW,ontime
US,1856,LGA,1/31/2004,2184,DCA,N725UW,ontime
RU,1025,EWR,1/31/2004,2303,BWI,N12946,ontime
RU,1449,EWR,1/31/2004,2229,BWI,N14558,ontime
RU,1715,EWR,1/31/2004,3372,BWI,N15932,ontime
RU,704,EWR,1/31/2004,2703,BWI,N14542,ontime
CO,1255,EWR,1/31/2004,808,DCA,N19621,ontime
DH,840,EWR,1/31/2004,7299,IAD,N698BR,ontime
DH,1659,EWR,1/31/2004,7302,IAD,N624BR,ontime
DH,1247,EWR,1/31/2004,7303,IAD,N624BR,ontime
DH,2111,EWR,1/31/2004,7304,IAD,N702BR,ontime
RU,1458,EWR,1/31/2004,2156,IAD,N11140,ontime
RU,925,EWR,1/31/2004,2582,DCA,N12567,ontime
RU,650,EWR,1/31/2004,2855,IAD,N14558,ontime
RU,644,EWR,1/31/2004,2761,DCA,N15555,ontime
RU,1653,EWR,1/31/2004,2497,IAD,N16976,ontime
RU,1558,EWR,1/31/2004,2361,DCA,N14902,ontime
RU,1403,EWR,1/31/2004,2216,DCA,N16961,ontime
RU,1736,EWR,1/31/2004,2097,DCA,N13994,ontime
